time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error,alpha_ems_eb_priority,alpha_ems_eb_priority_valid
4192,13.38888888888889,90.58,113.81,0.0,0.19,266.0,470.39,6845.65,6845.65,-0.0,721.0751,15.2126,-0.0,17.0036,1.791,0.74991,0.825616,0.763454,0.0,0.74991,0.825616,6845.67,-0.0,-0.0200000000004365,0.0,0.7634539163490949,8.365090509165897e-08,-0.0,1
4193,13.58333333333333,93.23,113.93,0.0,-0.19,-266.0,-58.84,-735.3,-735.3,-0.0,-77.4516,-1.634,-0.0,-1.8264,-0.1924,0.749772,0.825616,0.76334,0.0,0.749772,0.825616,-735.3,-0.0,0.0,0.0,0.7633406047549831,-6.047549830912047e-07,0.0,1
4194,13.38888888888889,90.58,113.81,0.0,-0.39,-546.0,-341.61,-4207.88,-4207.88,0.0,-443.23,-9.3508,0.0,-10.4518,-1.1009,0.749786,0.825616,0.763352,0.0,0.749786,0.825616,-4207.86,0.0,-0.0200000000004365,0.0,0.7633521001340958,-1.0013409579290312e-07,-0.0,1
4195,13.0,85.4,113.59,0.0,-0.61,-854.0,-655.01,-7833.92,-6300.0,-1533.92,-663.6,-14.0,-3.81,-19.4583,-1.6483,0.749872,0.825616,0.763422,0.0,0.749872,0.825616,-6300.0,-1533.9060000000002,0.0,-0.0139999999998963,0.7634227146057887,-7.146057886542323e-07,0.19580490993014993,1
4196,12.38888888888889,77.56,113.24,0.0,-0.58,-812.0,-621.2,-7080.3,-6300.0,-780.3,-663.6,-14.0,-1.9382,-17.5864,-1.6483,0.749999,0.825759,0.763553,-2.273736754432321e-13,0.749999,0.825759,-6300.0,-780.3193200000001,0.0,0.019320000000107,0.7635525770296598,4.229703401970042e-07,0.11020719461039785,1
4197,11.80555555555556,70.43,112.93,0.0,-0.19,-266.0,-82.64,-897.56,-897.56,-0.0,-94.543,-1.9946,-0.0,-2.2294,-0.2348,0.750127,0.825831,0.763671,0.0,0.750127,0.825831,-897.5699999999999,-0.0,0.0099999999999909,0.0,0.763670558546111,4.414538889996322e-07,0.0,1
4198,11.61111111111111,68.13,112.83,0.0,-0.19,-266.0,-85.04,-908.42,-908.42,0.0,-95.6869,-2.0187,0.0,-2.2564,-0.2377,0.750145,0.825831,0.763686,0.0,0.750145,0.825831,-908.415,0.0,-0.0049999999999954,0.0,0.7636853383192559,6.616807440851247e-07,-0.0,1
4199,11.41666666666667,65.86,112.74,0.0,-0.39,-546.0,-367.4,-3858.92,-3858.92,-0.0,-406.4729,-8.5754,-0.0,-9.585,-1.0096,0.750164,0.825831,0.763701,0.0,0.750164,0.825831,-3858.93,-0.0,0.0099999999997635,0.0,0.7637009391909091,6.080909087380348e-08,0.0,1
4200,11.02777777777778,61.45,112.54,0.0,-1.0,-1400.0,-1226.01,-12438.56,-6300.0,-6138.56,-663.6,-14.0,-15.2473,-30.8956,-1.6483,0.750242,0.825831,0.763765,9.094947017729282e-13,0.750242,0.825831,-6300.0,-6138.56298,0.0,0.0029799999992974,0.7637649848745375,1.5125462549114843e-08,0.493510502823478,1
4201,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.750369,0.826402,0.763972,0.0,0.750369,0.826402,-3534.39,0.0,-0.0100000000002182,0.0,0.7639714171369604,5.828630396109702e-07,-0.0,1
4202,9.63888888888889,46.95,111.91,0.0,0.0,0.0,158.86,1664.38,1664.38,0.0,175.3147,3.6986,0.0,4.1341,0.4355,0.750441,0.826402,0.764031,0.0,0.750441,0.826402,1664.37,0.0,0.0100000000002182,0.0,0.7640305362295405,4.637704594800951e-07,0.0,1
4203,9.63888888888889,46.95,111.91,0.0,0.61,854.0,1012.86,10611.79,10611.79,0.0,1117.7752,23.5818,0.0,26.3581,2.7764,0.750407,0.826402,0.764003,0.0,0.750407,0.826402,10611.81,0.0,-0.0200000000004365,0.0,0.7640026188802667,3.811197333281058e-07,0.0,1
4204,10.25,53.09,112.18,0.0,-0.22,-308.0,-142.73,-1345.94,-1345.94,-0.0,-141.7723,-2.991,-0.0,-3.3431,-0.3521,0.750192,0.826402,0.763826,0.0,0.750192,0.826402,-1345.95,-0.0,0.0099999999999909,0.0,0.7638260827010346,-8.270103457608259e-08,0.0,1
4205,10.02777777777778,50.81,112.08,0.0,0.0,0.0,162.89,1775.46,1775.46,-0.0,187.0151,3.9455,-0.0,4.41,0.4645,0.75022,0.826402,0.763849,0.0,0.75022,0.826402,1775.475,-0.0,-0.0149999999998726,0.0,0.76384907345926,-7.34592600082351e-08,-0.0,1
4206,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.750184,0.826402,0.763819,0.0,0.750184,0.826402,-3534.39,0.0,-0.0100000000002182,0.0,0.76381951391297,-5.139129699571754e-07,-0.0,1
4207,9.63888888888889,46.95,111.91,0.0,-0.58,-812.0,-653.14,-5791.9,-5791.9,0.0,-610.0801,-12.8709,0.0,-14.3862,-1.5154,0.750255,0.826402,0.763878,0.0,0.750255,0.826402,-5791.905000000001,0.0,0.0050000000010186,0.0,0.7638778119070421,1.8809295787569624e-07,-0.0,1
4208,9.055555555555555,41.44,111.67,0.0,-0.97,-1358.0,-1204.89,-10038.07,-6300.0,-3738.07,-663.6,-14.0,-9.2848,-24.9331,-1.6483,0.750373,0.826402,0.763974,4.547473508864641e-13,0.750373,0.826402,-6300.0,-3738.060480000001,0.0,-0.0095199999996111,0.7639747015309927,-7.015309926305946e-07,0.37238931388205104,1
4209,8.083333333333334,33.02,111.31,0.0,-1.39,-1946.0,-1801.67,-13398.42,-6300.0,-7098.42,-663.6,-14.0,-17.6314,-33.2797,-1.6483,0.7505,0.82675,0.764141,0.0,0.7505,0.82675,-6300.0,-7098.40164,0.0,-0.0183600000000296,0.7641412387607123,-2.3876071231221374e-07,0.5297953042224381,1
4210,6.694444444444445,22.65,110.86,0.0,-0.97,-1358.0,-1224.49,-7541.5,-6300.0,-1241.5,-663.6,-14.0,-3.0837,-18.732,-1.6483,0.750628,0.82741,0.764364,0.0,0.750628,0.82741,-6300.0,-1241.49762,0.0,-0.0023799999999027,0.7643644143544263,-4.143544262147359e-07,0.16462242259497448,1
4211,5.722222222222222,16.55,110.59,0.0,-1.39,-1946.0,-1818.86,-9575.29,-6300.0,-3275.29,-663.6,-14.0,-8.1353,-23.7836,-1.6483,0.750755,0.827525,0.76449,-9.094947017729282e-13,0.750755,0.827525,-6300.0,-3275.2717800000005,0.0,-0.0182199999994736,0.764489267536523,7.324634769823035e-07,0.34205648079588186,1
4212,4.333333333333333,9.49,110.28,0.0,-1.19,-1666.0,-1546.23,-6164.3,-6164.3,0.0,-649.3063,-13.6984,0.0,-15.3112,-1.6128,0.750883,0.82783,0.764649,0.0,0.750883,0.82783,-6164.28,0.0,-0.0200000000004365,0.0,0.7646489331005971,6.689940290627305e-08,-0.0,1
4213,3.138888888888889,4.98,110.09,0.0,-0.58,-812.0,-696.93,-2012.58,-2012.58,-0.0,-211.9918,-4.4724,-0.0,-4.999,-0.5266,0.751008,0.82783,0.764752,0.0,0.751008,0.82783,-2012.58,-0.0,2.273736754432321e-13,0.0,0.7647515704141041,4.295858958558441e-07,0.0,1
4214,2.555555555555555,3.3,110.02,0.0,0.0,0.0,113.32,314.78,314.78,-0.0,33.1568,0.6995,-0.0,0.7819,0.0824,0.751049,0.82783,0.764785,0.0,0.751049,0.82783,314.775,-0.0,0.0049999999999954,0.0,0.7647852354529345,-2.354529344827938e-07,-0.0,1
4215,2.555555555555555,3.3,110.02,0.0,0.0,0.0,113.32,314.78,314.78,-0.0,33.1568,0.6995,-0.0,0.7819,0.0824,0.751042,0.82783,0.76478,0.0,0.751042,0.82783,314.775,-0.0,0.0049999999999954,0.0,0.764779487763378,5.122366220078334e-07,-0.0,1
4216,2.555555555555555,3.3,110.02,0.0,0.19,266.0,379.32,1053.66,1053.66,0.0,110.9855,2.3415,0.0,2.6171,0.2757,0.751036,0.82783,0.764775,0.0,0.751036,0.82783,1053.675,0.0,-0.0149999999998726,0.0,0.7647745611723298,4.388276702016469e-07,0.0,1
4217,2.75,3.82,110.04,0.0,0.19,266.0,379.86,1135.46,1135.46,0.0,119.6018,2.5232,0.0,2.8203,0.2971,0.751015,0.82783,0.764757,0.0,0.751015,0.82783,1135.44,0.0,0.0199999999999818,0.0,0.7647573181036604,-3.181036604127385e-07,0.0,1
4218,2.944444444444444,4.38,110.06,0.0,0.39,546.0,660.44,2113.73,2113.73,-0.0,222.6462,4.6972,-0.0,5.2502,0.553,0.750992,0.82783,0.764738,0.0,0.750992,0.82783,2113.74,-0.0,-0.0099999999997635,0.0,0.7647384328379753,-4.328379752394085e-07,-0.0,1
4219,3.333333333333333,5.61,110.12,0.0,-0.19,-266.0,-150.27,-460.83,-460.83,0.0,-48.5408,-1.0241,0.0,-1.1446,-0.1206,0.750949,0.82783,0.764703,0.0,0.750949,0.82783,-460.845,0.0,0.0150000000000432,0.0,0.7647031256021287,-1.2560212869772158e-07,-0.0,1
4220,3.138888888888889,4.98,110.09,0.0,-0.97,-1358.0,-1242.93,-3589.31,-3589.31,-0.0,-378.074,-7.9762,-0.0,-8.9153,-0.9391,0.750958,0.82783,0.764711,0.0,0.750958,0.82783,-3589.29,-0.0,-0.0199999999999818,0.0,0.7647105154887013,4.845112987483802e-07,0.0,1
4221,2.166666666666667,2.37,109.98,0.0,-1.78,-2492.0,-2379.65,-4743.44,-4743.44,-0.0,-499.6423,-10.541,-0.0,-11.782,-1.241,0.751031,0.82783,0.76477,0.0,0.751031,0.82783,-4743.45,-0.0,0.0100000000002182,0.0,0.7647704556797893,-4.556797893462417e-07,0.0,1
4222,0.3888888888888888,0.08,109.88,0.0,-0.39,-546.0,-436.04,-156.0,-156.0,-0.0,-16.432,-0.3467,-0.0,-0.3875,-0.0408,0.751127,0.82783,0.764849,0.0,0.751127,0.82783,-156.015,-0.0,0.0150000000000147,0.0,0.7648492811365628,-2.8113656280748245e-07,0.0,1
4223,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4224,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4225,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4226,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4227,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4228,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4229,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4230,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4231,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4232,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4233,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4234,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4235,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4236,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4237,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4238,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4239,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4240,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4241,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4242,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4243,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4244,0.0,0.0,109.87,0.0,0.19,266.0,375.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,0.0,0.0,0.0,0.0,0.764851744432087,2.555679129434552e-07,,0
4245,0.1944444444444444,0.02,109.87,0.0,0.39,546.0,655.89,138.62,138.62,0.0,14.6013,0.308,0.0,0.3443,0.0363,0.75113,0.82783,0.764852,0.0,0.75113,0.82783,138.6,0.0,0.0200000000000102,0.0,0.764851744432087,2.555679129434552e-07,0.0,1
4246,0.5833333333333334,0.17,109.88,0.0,1.97,2758.0,2868.05,1818.51,1818.51,-0.0,191.5497,4.0411,-0.0,4.5169,0.4758,0.751127,0.82783,0.76485,0.0,0.751127,0.82783,1818.495,-0.0,0.0149999999998726,0.0,0.7648492811365628,7.188634372212732e-07,-0.0,1
4247,2.555555555555555,3.3,110.02,0.0,1.78,2492.0,2605.32,7237.0,7237.0,-0.0,762.2973,16.0822,-0.0,17.9757,1.8934,0.751091,0.82783,0.764819,0.0,0.751091,0.82783,7236.99,-0.0,0.0100000000002182,0.0,0.7648197215902727,-7.215902726454004e-07,-0.0,1
4248,4.333333333333333,9.49,110.28,0.0,1.17,1638.0,1757.77,8279.35,8279.35,-0.0,872.0915,18.3986,-0.0,20.5647,2.1661,0.750944,0.82783,0.764699,0.0,0.750944,0.82783,8279.369999999999,-0.0,-0.0199999999986175,0.0,0.7646990201095885,-2.0109588438899092e-08,-0.0,1
4249,5.5,15.29,110.54,0.0,0.0,0.0,125.83,752.24,752.24,-0.0,79.2359,1.6716,-0.0,1.8685,0.1968,0.750776,0.82783,0.764561,0.0,0.750776,0.82783,752.22,-0.0,0.0199999999999818,0.0,0.764561075560235,-7.55602349578055e-08,-0.0,1
4250,5.5,15.29,110.54,0.0,0.81,1134.0,1259.83,7531.59,7531.59,-0.0,793.3275,16.7369,-0.0,18.7074,1.9705,0.750761,0.82783,0.764549,0.0,0.750761,0.82783,7531.605,-0.0,-0.0149999999994179,0.0,0.7645487590826143,2.4091738570763965e-07,-0.0,1
4251,6.305555555555555,20.09,110.75,0.0,0.78,1092.0,1222.84,8381.18,8381.18,0.0,882.8176,18.6248,0.0,20.8176,2.1928,0.750608,0.82783,0.764423,0.0,0.750608,0.82783,8381.16,0.0,0.0200000000004365,0.0,0.7644231310108817,-1.3101088169875652e-07,0.0,1
4252,7.083333333333333,25.35,110.97,0.0,1.19,1666.0,1802.32,13876.55,12600.0,1276.55,1327.2,28.0,3.1708,34.4673,3.2966,0.750438,0.82783,0.764284,-6.821210263296962e-13,0.750438,0.82783,12600.0,1276.56408,0.0,-0.014080000000149,0.764283544264512,4.557354880141418e-07,0.09199332687159273,1
4253,8.277777777777779,34.62,111.38,0.0,1.17,1638.0,1784.0,16051.7,12600.0,3451.7,1327.2,28.0,8.5735,39.8701,3.2966,0.750183,0.827711,0.764053,9.094947017729282e-13,0.750183,0.827711,12600.0,3451.6911,0.0,0.0088999999998122,0.7640528748674165,1.251325835172068e-07,0.21503641358859185,1
4254,9.444444444444445,45.07,111.83,0.0,0.81,1134.0,1290.9,13251.99,12600.0,651.99,1327.2,28.0,1.6194,32.916,3.2966,0.749928,0.82739,0.763786,-2.273736754432321e-13,0.749928,0.82739,12600.0,651.97044,0.0,0.0195599999999558,0.7637860673689482,-6.736894819781014e-08,0.049199403259435,1
4255,10.25,53.09,112.18,0.0,0.39,546.0,711.27,7924.48,7924.48,0.0,834.7119,17.61,0.0,19.6833,2.0733,0.749673,0.82733,0.763566,0.0,0.749673,0.82733,7924.5,0.0,-0.0200000000004365,0.0,0.7635659531598772,4.684012278044492e-08,0.0,1
4256,10.63888888888889,57.19,112.36,0.0,0.58,812.0,981.55,11350.65,11350.65,0.0,1195.6018,25.2237,0.0,28.1934,2.9697,0.749512,0.82733,0.763434,0.0,0.749512,0.82733,11350.665,0.0,-0.0150000000012369,0.0,0.76343375630008,2.436999199106893e-07,0.0,1
4257,11.22222222222222,63.64,112.64,0.0,0.78,1092.0,1268.28,15470.57,12600.0,2870.57,1327.2,28.0,7.1301,38.4267,3.2966,0.749282,0.82733,0.763245,-4.547473508864641e-13,0.749282,0.82733,12600.0,2870.57826,0.0,-0.0082600000000638,0.7632449036432272,9.63567727829684e-08,0.18555037080081732,1
4258,12.0,72.77,113.04,0.0,0.81,1134.0,1319.81,17214.91,12600.0,4614.91,1327.2,28.0,11.4628,42.7593,3.2966,0.749027,0.827063,0.762988,0.0,0.749027,0.827063,12600.0,4614.92328,0.0,-0.0132800000001225,0.7629877568253238,2.431746761732967e-07,0.2680763361527885,1
4259,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.748771,0.826634,0.762701,0.0,0.748771,0.826634,2732.8500000000004,-0.0,0.019999999999527,0.0,0.7627008068672176,1.931327823223583e-07,-0.0,1
4260,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.748716,0.826634,0.762656,0.0,0.748716,0.826634,2732.8500000000004,-0.0,0.019999999999527,0.0,0.7626556464492744,3.535507255847392e-07,-0.0,1
4261,12.80555555555556,82.86,113.48,0.0,-0.42,-588.0,-391.66,-4614.19,-4614.19,0.0,-486.028,-10.2538,0.0,-11.461,-1.2072,0.748661,0.826634,0.76261,0.0,0.748661,0.826634,-4614.21,0.0,0.0200000000004365,0.0,0.7626104860313313,-4.860313312926579e-07,-0.0,1
4262,12.38888888888889,77.56,113.24,0.0,0.42,588.0,778.8,10487.47,10487.47,0.0,1104.6802,23.3055,0.0,26.0494,2.7439,0.748754,0.826634,0.762687,0.0,0.748754,0.826634,10487.475,0.0,-0.0049999999991996,0.0,0.7626868481925806,1.518074194128971e-07,0.0,1
4263,12.80555555555556,82.86,113.48,0.0,0.58,812.0,1008.34,14035.16,12600.0,1435.16,1327.2,28.0,3.5647,34.8613,3.2966,0.748542,0.826634,0.762513,-2.273736754432321e-13,0.748542,0.826634,12600.0,1435.1482200000005,0.0,0.0117799999998169,0.7625127753088727,2.2469112725964638e-07,0.10225462338868956,1
4264,13.38888888888889,90.58,113.81,0.0,0.19,266.0,470.39,6845.65,6845.65,-0.0,721.0751,15.2126,-0.0,17.0036,1.791,0.748286,0.8265,0.762279,0.0,0.748286,0.8265,6845.67,-0.0,-0.0200000000004365,0.0,0.7622786012908899,3.987091101720353e-07,-0.0,1
4265,13.58333333333333,93.23,113.93,0.0,-0.19,-266.0,-58.84,-735.3,-735.3,-0.0,-77.4516,-1.634,-0.0,-1.8264,-0.1924,0.748148,0.8265,0.762165,0.0,0.748148,0.8265,-735.3,-0.0,0.0,0.0,0.7621652896967782,-2.89696778232873e-07,0.0,1
4266,13.38888888888889,90.58,113.81,0.0,-0.39,-546.0,-341.61,-4207.88,-4207.88,0.0,-443.23,-9.3508,0.0,-10.4518,-1.1009,0.748163,0.8265,0.762177,0.0,0.748163,0.8265,-4207.86,0.0,-0.0200000000004365,0.0,0.7621776061743989,-6.061743988983181e-07,-0.0,1
4267,13.0,85.4,113.59,0.0,-0.61,-854.0,-655.01,-7833.92,-6300.0,-1533.92,-663.6,-14.0,-3.81,-19.4583,-1.6483,0.748248,0.8265,0.762247,0.0,0.748248,0.8265,-6300.0,-1533.9060000000002,0.0,-0.0139999999998963,0.7622473995475838,-3.995475837959006e-07,0.19580490993014993,1
4268,12.38888888888889,77.56,113.24,0.0,-0.58,-812.0,-621.2,-7080.3,-6300.0,-780.3,-663.6,-14.0,-1.9382,-17.5864,-1.6483,0.748376,0.826643,0.762378,-2.273736754432321e-13,0.748376,0.826643,-6300.0,-780.3193200000001,0.0,0.019320000000107,0.7623780830699629,-8.306996290841084e-08,0.11020719461039785,1
4269,11.80555555555556,70.43,112.93,0.0,-0.19,-266.0,-82.64,-897.56,-897.56,-0.0,-94.543,-1.9946,-0.0,-2.2294,-0.2348,0.748503,0.826715,0.762495,0.0,0.748503,0.826715,-897.5699999999999,-0.0,0.0099999999999909,0.0,0.7624952434879061,-2.4348790605976944e-07,0.0,1
4270,11.61111111111111,68.13,112.83,0.0,-0.19,-266.0,-85.04,-908.42,-908.42,0.0,-95.6869,-2.0187,0.0,-2.2564,-0.2377,0.748521,0.826715,0.76251,0.0,0.748521,0.826715,-908.415,0.0,-0.0049999999999954,0.0,0.762510023261051,-2.3261050974277e-08,-0.0,1
4271,11.41666666666667,65.86,112.74,0.0,-0.39,-546.0,-367.4,-3858.92,-3858.92,-0.0,-406.4729,-8.5754,-0.0,-9.585,-1.0096,0.74854,0.826715,0.762526,0.0,0.74854,0.826715,-3858.93,-0.0,0.0099999999997635,0.0,0.7625256241327041,3.758672959541798e-07,0.0,1
4272,11.02777777777778,61.45,112.54,0.0,-1.0,-1400.0,-1226.01,-12438.56,-6300.0,-6138.56,-663.6,-14.0,-15.2473,-30.8956,-1.6483,0.748618,0.826715,0.76259,9.094947017729282e-13,0.748618,0.826715,-6300.0,-6138.56298,0.0,0.0029799999992974,0.7625896698163325,3.301836675184689e-07,0.493510502823478,1
4273,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.748746,0.827286,0.762797,0.0,0.748746,0.827286,-3534.39,0.0,-0.0100000000002182,0.0,0.7627969231772636,7.682273639453285e-08,-0.0,1
4274,9.63888888888889,46.95,111.91,0.0,0.0,0.0,158.86,1664.38,1664.38,0.0,175.3147,3.6986,0.0,4.1341,0.4355,0.748817,0.827286,0.762855,0.0,0.748817,0.827286,1664.37,0.0,0.0100000000002182,0.0,0.7628552211713355,-2.2117133557930657e-07,0.0,1
4275,9.63888888888889,46.95,111.91,0.0,0.61,854.0,1012.86,10611.79,10611.79,0.0,1117.7752,23.5818,0.0,26.3581,2.7764,0.748784,0.827286,0.762828,0.0,0.748784,0.827286,10611.81,0.0,-0.0200000000004365,0.0,0.7628281249205697,-1.2492056977730925e-07,0.0,1
4276,10.25,53.09,112.18,0.0,-0.22,-308.0,-142.73,-1345.94,-1345.94,-0.0,-141.7723,-2.991,-0.0,-3.3431,-0.3521,0.748569,0.827286,0.762651,0.0,0.748569,0.827286,-1345.95,-0.0,0.0099999999999909,0.0,0.7626515887413376,-5.887413376814976e-07,0.0,1
4277,10.02777777777778,50.81,112.08,0.0,0.0,0.0,162.89,1775.46,1775.46,-0.0,187.0151,3.9455,-0.0,4.41,0.4645,0.748596,0.827286,0.762674,0.0,0.748596,0.827286,1775.475,-0.0,-0.0149999999998726,0.0,0.7626737584010551,2.415989448500966e-07,-0.0,1
4278,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.74856,0.827286,0.762644,0.0,0.74856,0.827286,-3534.39,0.0,-0.0100000000002182,0.0,0.7626441988547651,-1.988547650988437e-07,-0.0,1
4279,9.63888888888889,46.95,111.91,0.0,-0.58,-812.0,-653.14,-5791.9,-5791.9,0.0,-610.0801,-12.8709,0.0,-14.3862,-1.5154,0.748631,0.827286,0.762703,0.0,0.748631,0.827286,-5791.905000000001,0.0,0.0050000000010186,0.0,0.7627024968488372,5.031511628450502e-07,-0.0,1
4280,9.055555555555555,41.44,111.67,0.0,-0.97,-1358.0,-1204.89,-10038.07,-6300.0,-3738.07,-663.6,-14.0,-9.2848,-24.9331,-1.6483,0.748749,0.827286,0.762799,4.547473508864641e-13,0.748749,0.827286,-6300.0,-3738.060480000001,0.0,-0.0095199999996111,0.7627993864727878,-3.864727877722629e-07,0.37238931388205104,1
