time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS
8258,11.80555555555556,70.43,112.93,0.0,-0.81,-1134.0,-950.64,-10325.0,-6300.0,-4025.0,-663.6,-14.0,-9.9975,-25.6458,-1.6483,0.506412,0.694469,0.540056
8259,11.0,61.14,112.53,0.0,0.0,0.0,173.67,2076.49,2076.49,0.0,218.7236,4.6144,0.0,5.1577,0.5433,0.50654,0.694843,0.540227
8260,11.0,61.14,112.53,0.0,0.19,266.0,439.67,5256.92,5256.92,-0.0,553.7289,11.682,-0.0,13.0574,1.3754,0.506498,0.694843,0.540193
8261,11.19444444444444,63.32,112.63,0.0,0.0,0.0,175.95,2140.93,2140.93,0.0,225.5113,4.7576,0.0,5.3178,0.5601,0.506391,0.694843,0.540105
8262,11.19444444444444,63.32,112.63,0.0,0.0,0.0,175.95,2140.93,2140.93,0.0,225.5113,4.7576,0.0,5.3178,0.5601,0.506348,0.694843,0.54007
8263,11.19444444444444,63.32,112.63,0.0,0.19,266.0,441.95,5377.59,5377.59,0.0,566.4395,11.9502,0.0,13.3572,1.407,0.506304,0.694843,0.540034
8264,11.38888888888889,65.54,112.72,0.0,1.22,1708.0,1886.26,23350.45,12600.0,10750.45,1327.2,28.0,26.7026,57.9991,3.2966,0.506195,0.694843,0.539945
8265,12.61111111111111,80.36,113.37,0.0,0.58,812.0,1005.73,13786.27,12600.0,1186.27,1327.2,28.0,2.9465,34.2431,3.2966,0.50594,0.693843,0.539556
8266,13.19444444444444,87.97,113.7,0.0,0.81,1134.0,1335.67,19155.89,12600.0,6555.89,1327.2,28.0,16.2839,47.5805,3.2966,0.505685,0.693733,0.539327
8267,14.0,99.04,114.18,0.0,0.19,266.0,479.22,7292.48,7292.48,0.0,768.1412,16.2055,0.0,18.1135,1.908,0.505429,0.693123,0.539008
8268,14.19444444444444,101.81,114.3,0.0,0.42,588.0,804.11,12406.4,12406.4,-0.0,1306.8075,27.5698,-0.0,30.8157,3.2459,0.505282,0.693123,0.538887
8269,14.61111111111111,107.88,114.56,0.0,0.39,546.0,768.44,12204.09,12204.09,-0.0,1285.4975,27.1202,-0.0,30.3132,3.193,0.50503,0.693123,0.538681
8270,15.0,113.7,114.82,0.0,-0.19,-266.0,-37.48,-517.22,-517.22,0.0,-54.4805,-1.1494,0.0,-1.2847,-0.1353,0.504783,0.693123,0.538477
8271,14.80555555555555,110.77,114.69,0.0,-0.42,-588.0,-362.54,-4938.2,-4938.2,-0.0,-520.1571,-10.9738,-0.0,-12.2658,-1.292,0.504794,0.693123,0.538486
8272,14.38888888888889,104.62,114.42,0.0,-0.58,-812.0,-592.96,-7849.48,-6300.0,-1549.48,-663.6,-14.0,-3.8487,-19.497,-1.6483,0.504894,0.693123,0.538568
8273,13.80555555555556,96.31,114.06,0.0,0.0,0.0,210.37,3156.82,3156.82,-0.0,332.5184,7.0152,-0.0,7.8411,0.8259,0.505021,0.693268,0.538699
8274,13.80555555555556,96.31,114.06,0.0,-0.42,-588.0,-377.63,-4796.32,-4796.32,-0.0,-505.2124,-10.6585,-0.0,-11.9134,-1.2549,0.504957,0.693268,0.538646
8275,13.38888888888889,90.58,113.81,0.0,-0.58,-812.0,-607.61,-7484.4,-6300.0,-1184.4,-663.6,-14.0,-2.9419,-18.5902,-1.6483,0.505055,0.693268,0.538726
8276,12.80555555555556,82.86,113.48,0.0,-1.61,-2254.0,-2057.66,-24241.52,-6300.0,-17941.52,-663.6,-14.0,-44.5641,-60.2124,-1.6483,0.505182,0.693378,0.538851
8277,11.19444444444444,63.32,112.63,0.0,-2.39,-3346.0,-3170.05,-32647.99,-6300.0,-26347.99,-663.6,-14.0,-65.4446,-81.0929,-1.6483,0.50531,0.695046,0.539254
8278,8.805555555555555,39.18,111.58,0.0,-2.61,-3654.0,-3503.24,-28380.13,-6300.0,-22080.13,-663.6,-14.0,-54.8438,-70.4921,-1.6483,0.505437,0.697496,0.539797
8279,6.194444444444445,19.39,110.72,0.0,-1.0,-1400.0,-1269.89,-7236.96,-6300.0,-936.96,-663.6,-14.0,-2.3273,-17.9756,-1.6483,0.505565,0.699549,0.540269
8280,5.194444444444444,13.63,110.46,0.0,-1.19,-1666.0,-1541.91,-7368.62,-6300.0,-1068.62,-663.6,-14.0,-2.6543,-18.3026,-1.6483,0.505693,0.699637,0.54039
8281,4.0,8.09,110.22,0.0,-1.0,-1400.0,-1281.69,-4716.62,-4716.62,0.0,-496.8173,-10.4814,0.0,-11.7154,-1.234,0.50582,0.699736,0.540512
8282,3.0,4.55,110.07,0.0,0.19,266.0,380.62,1241.15,1241.15,-0.0,130.7345,2.7581,-0.0,3.0828,0.3247,0.505916,0.699736,0.540591
8283,3.194444444444444,5.16,110.1,0.0,0.81,1134.0,1249.26,4337.71,4337.71,0.0,456.9055,9.6394,0.0,10.7742,1.1349,0.505891,0.699736,0.54057
8284,4.0,8.09,110.22,0.0,1.19,1666.0,1784.31,7757.87,7757.87,0.0,817.1623,17.2397,0.0,19.2694,2.0297,0.505803,0.699736,0.540498
8285,5.194444444444444,13.63,110.46,0.0,2.19,3066.0,3190.09,18011.68,12600.0,5411.68,1327.2,28.0,13.4418,44.7384,3.2966,0.505646,0.699736,0.540369
8286,7.388888888888889,27.59,111.07,0.0,1.81,2534.0,2672.66,21465.21,12600.0,8865.21,1327.2,28.0,22.0199,53.3165,3.2966,0.50539,0.699233,0.540069
8287,9.194444444444445,42.72,111.73,0.0,1.42,1988.0,2142.45,21411.57,12600.0,8811.57,1327.2,28.0,21.8867,53.1832,3.2966,0.505135,0.698408,0.539712
8288,10.61111111111111,56.9,112.35,0.0,0.19,266.0,435.25,5020.1,5020.1,0.0,528.7839,11.1558,0.0,12.4692,1.3134,0.50488,0.697589,0.539356
8289,10.80555555555556,59.0,112.44,0.0,-0.19,-266.0,-94.56,-940.03,-940.03,0.0,-99.0165,-2.089,0.0,-2.3349,-0.2459,0.504778,0.697589,0.539272
8290,10.61111111111111,56.9,112.35,0.0,-0.81,-1134.0,-964.75,-9418.1,-6300.0,-3118.1,-663.6,-14.0,-7.7449,-23.3932,-1.6483,0.504797,0.697589,0.539288
8291,9.805555555555555,48.59,111.98,0.0,-1.0,-1400.0,-1239.43,-11181.04,-6300.0,-4881.04,-663.6,-14.0,-12.1238,-27.7721,-1.6483,0.504925,0.697879,0.539445
8292,8.805555555555555,39.18,111.58,0.0,-2.42,-3388.0,-3237.24,-26225.24,-6300.0,-19925.24,-663.6,-14.0,-49.4914,-65.1397,-1.6483,0.505052,0.698333,0.539631
8293,6.388888888888888,20.63,110.77,0.0,-2.78,-3892.0,-3760.6,-22103.98,-6300.0,-15803.98,-663.6,-14.0,-39.2548,-54.9031,-1.6483,0.50518,0.700186,0.540067
8294,3.611111111111111,6.59,110.16,0.0,-1.42,-1988.0,-1871.25,-6216.71,-6216.71,0.0,-654.8268,-13.8149,0.0,-15.4414,-1.6265,0.505308,0.701655,0.540435
8295,2.194444444444445,2.43,109.98,0.0,-1.0,-1400.0,-1287.59,-2599.5,-2599.5,-0.0,-273.814,-5.7767,-0.0,-6.4568,-0.6801,0.505434,0.701655,0.540538
8296,1.194444444444444,0.72,109.9,0.0,-0.39,-546.0,-435.38,-478.44,-478.44,-0.0,-50.3957,-1.0632,-0.0,-1.1884,-0.1252,0.505486,0.701655,0.540581
8297,0.8055555555555555,0.33,109.89,0.0,-0.61,-854.0,-743.78,-551.23,-551.23,-0.0,-58.0629,-1.225,-0.0,-1.3692,-0.1442,0.505496,0.701655,0.540589
8298,0.1944444444444444,0.02,109.87,0.0,-0.19,-266.0,-156.11,-27.92,-27.92,0.0,-2.9409,-0.062,0.0,-0.0693,-0.0073,0.505507,0.701655,0.540598
8299,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8300,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8301,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8302,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8303,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8304,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8305,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8306,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8307,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8308,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8309,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8310,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8311,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8312,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8313,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8314,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8315,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8316,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8317,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8318,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8319,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8320,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8321,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8322,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8323,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8324,0.0,0.0,109.87,0.0,0.19,266.0,375.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505508,0.701655,0.540599
8325,0.1944444444444444,0.02,109.87,0.0,0.39,546.0,655.89,138.62,138.62,0.0,14.6013,0.308,0.0,0.3443,0.0363,0.505508,0.701655,0.540599
8326,0.5833333333333334,0.17,109.88,0.0,1.97,2758.0,2868.05,1818.51,1818.51,-0.0,191.5497,4.0411,-0.0,4.5169,0.4758,0.505505,0.701655,0.540597
8327,2.555555555555555,3.3,110.02,0.0,1.78,2492.0,2605.32,7237.0,7237.0,-0.0,762.2973,16.0822,-0.0,17.9757,1.8934,0.505468,0.701655,0.540566
8328,4.333333333333333,9.49,110.28,0.0,1.17,1638.0,1757.77,8279.35,8279.35,-0.0,872.0915,18.3986,-0.0,20.5647,2.1661,0.505322,0.701655,0.540446
8329,5.5,15.29,110.54,0.0,0.0,0.0,125.83,752.24,752.24,-0.0,79.2359,1.6716,-0.0,1.8685,0.1968,0.505154,0.701655,0.540308
8330,5.5,15.29,110.54,0.0,0.81,1134.0,1259.83,7531.59,7531.59,-0.0,793.3275,16.7369,-0.0,18.7074,1.9705,0.505139,0.701655,0.540296
8331,6.305555555555555,20.09,110.75,0.0,0.78,1092.0,1222.84,8381.18,8381.18,0.0,882.8176,18.6248,0.0,20.8176,2.1928,0.504986,0.701655,0.54017
8332,7.083333333333333,25.35,110.97,0.0,1.19,1666.0,1802.32,13876.55,12600.0,1276.55,1327.2,28.0,3.1708,34.4673,3.2966,0.504816,0.701655,0.540031
8333,8.277777777777779,34.62,111.38,0.0,1.17,1638.0,1784.0,16051.7,12600.0,3451.7,1327.2,28.0,8.5735,39.8701,3.2966,0.504561,0.701537,0.5398
8334,9.444444444444445,45.07,111.83,0.0,0.81,1134.0,1290.9,13251.99,12600.0,651.99,1327.2,28.0,1.6194,32.916,3.2966,0.504306,0.701216,0.539533
8335,10.25,53.09,112.18,0.0,0.39,546.0,711.27,7924.48,7924.48,0.0,834.7119,17.61,0.0,19.6833,2.0733,0.50405,0.701155,0.539313
8336,10.63888888888889,57.19,112.36,0.0,0.58,812.0,981.55,11350.65,11350.65,0.0,1195.6018,25.2237,0.0,28.1934,2.9697,0.50389,0.701155,0.539181
8337,11.22222222222222,63.64,112.64,0.0,0.78,1092.0,1268.28,15470.57,12600.0,2870.57,1327.2,28.0,7.1301,38.4267,3.2966,0.50366,0.701155,0.538992
8338,12.0,72.77,113.04,0.0,0.81,1134.0,1319.81,17214.91,12600.0,4614.91,1327.2,28.0,11.4628,42.7593,3.2966,0.503404,0.700888,0.538735
8339,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.503149,0.700459,0.538448
8340,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.503094,0.700459,0.538403
8341,12.80555555555556,82.86,113.48,0.0,-0.42,-588.0,-391.66,-4614.19,-4614.19,0.0,-486.028,-10.2538,0.0,-11.461,-1.2072,0.503038,0.700459,0.538357
8342,12.38888888888889,77.56,113.24,0.0,0.42,588.0,778.8,10487.47,10487.47,0.0,1104.6802,23.3055,0.0,26.0494,2.7439,0.503132,0.700459,0.538434
8343,12.80555555555556,82.86,113.48,0.0,0.58,812.0,1008.34,14035.16,12600.0,1435.16,1327.2,28.0,3.5647,34.8613,3.2966,0.502919,0.700459,0.53826
8344,13.38888888888889,90.58,113.81,0.0,0.19,266.0,470.39,6845.65,6845.65,-0.0,721.0751,15.2126,-0.0,17.0036,1.791,0.502664,0.700325,0.538026
8345,13.58333333333333,93.23,113.93,0.0,-0.19,-266.0,-58.84,-735.3,-735.3,-0.0,-77.4516,-1.634,-0.0,-1.8264,-0.1924,0.502525,0.700325,0.537912
8346,13.38888888888889,90.58,113.81,0.0,-0.39,-546.0,-341.61,-4207.88,-4207.88,0.0,-443.23,-9.3508,0.0,-10.4518,-1.1009,0.50254,0.700325,0.537924
8347,13.0,85.4,113.59,0.0,-0.61,-854.0,-655.01,-7833.92,-6300.0,-1533.92,-663.6,-14.0,-3.81,-19.4583,-1.6483,0.502626,0.700325,0.537994
8348,12.38888888888889,77.56,113.24,0.0,-0.58,-812.0,-621.2,-7080.3,-6300.0,-780.3,-663.6,-14.0,-1.9382,-17.5864,-1.6483,0.502753,0.700468,0.538125
8349,11.80555555555556,70.43,112.93,0.0,-0.19,-266.0,-82.64,-897.56,-897.56,-0.0,-94.543,-1.9946,-0.0,-2.2294,-0.2348,0.502881,0.700541,0.538242
8350,11.61111111111111,68.13,112.83,0.0,-0.19,-266.0,-85.04,-908.42,-908.42,0.0,-95.6869,-2.0187,0.0,-2.2564,-0.2377,0.502899,0.700541,0.538257
8351,11.41666666666667,65.86,112.74,0.0,-0.39,-546.0,-367.4,-3858.92,-3858.92,-0.0,-406.4729,-8.5754,-0.0,-9.585,-1.0096,0.502917,0.700541,0.538273
8352,11.02777777777778,61.45,112.54,0.0,-1.0,-1400.0,-1226.01,-12438.56,-6300.0,-6138.56,-663.6,-14.0,-15.2473,-30.8956,-1.6483,0.502996,0.700541,0.538337
8353,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.503123,0.701111,0.538544
8354,9.63888888888889,46.95,111.91,0.0,0.0,0.0,158.86,1664.38,1664.38,0.0,175.3147,3.6986,0.0,4.1341,0.4355,0.503195,0.701111,0.538602
8355,9.63888888888889,46.95,111.91,0.0,0.61,854.0,1012.86,10611.79,10611.79,0.0,1117.7752,23.5818,0.0,26.3581,2.7764,0.503161,0.701111,0.538575
8356,10.25,53.09,112.18,0.0,-0.22,-308.0,-142.73,-1345.94,-1345.94,-0.0,-141.7723,-2.991,-0.0,-3.3431,-0.3521,0.502946,0.701111,0.538398
8357,10.02777777777778,50.81,112.08,0.0,0.0,0.0,162.89,1775.46,1775.46,-0.0,187.0151,3.9455,-0.0,4.41,0.4645,0.502973,0.701111,0.538421
8358,10.02777777777778,50.81,112.08,0.0,-0.39,-546.0,-383.11,-3534.4,-3534.4,0.0,-372.2901,-7.8542,0.0,-8.7789,-0.9247,0.502937,0.701111,0.538391
8359,9.63888888888889,46.95,111.91,0.0,-0.58,-812.0,-653.14,-5791.9,-5791.9,0.0,-610.0801,-12.8709,0.0,-14.3862,-1.5154,0.503009,0.701111,0.53845
8360,9.055555555555555,41.44,111.67,0.0,-0.97,-1358.0,-1204.89,-10038.07,-6300.0,-3738.07,-663.6,-14.0,-9.2848,-24.9331,-1.6483,0.503126,0.701111,0.538546
8361,8.083333333333334,33.02,111.31,0.0,-1.39,-1946.0,-1801.67,-13398.42,-6300.0,-7098.42,-663.6,-14.0,-17.6314,-33.2797,-1.6483,0.503254,0.701459,0.538713
8362,6.694444444444445,22.65,110.86,0.0,-0.97,-1358.0,-1224.49,-7541.5,-6300.0,-1241.5,-663.6,-14.0,-3.0837,-18.732,-1.6483,0.503382,0.702119,0.538936
8363,5.722222222222222,16.55,110.59,0.0,-1.39,-1946.0,-1818.86,-9575.29,-6300.0,-3275.29,-663.6,-14.0,-8.1353,-23.7836,-1.6483,0.503509,0.702235,0.539062
8364,4.333333333333333,9.49,110.28,0.0,-1.19,-1666.0,-1546.23,-6164.3,-6164.3,0.0,-649.3063,-13.6984,0.0,-15.3112,-1.6128,0.503637,0.702539,0.539221
8365,3.138888888888889,4.98,110.09,0.0,-0.58,-812.0,-696.93,-2012.58,-2012.58,-0.0,-211.9918,-4.4724,-0.0,-4.999,-0.5266,0.503762,0.702539,0.539323
8366,2.555555555555555,3.3,110.02,0.0,0.0,0.0,113.32,314.78,314.78,-0.0,33.1568,0.6995,-0.0,0.7819,0.0824,0.503803,0.702539,0.539357
8367,2.555555555555555,3.3,110.02,0.0,0.0,0.0,113.32,314.78,314.78,-0.0,33.1568,0.6995,-0.0,0.7819,0.0824,0.503796,0.702539,0.539352
8368,2.555555555555555,3.3,110.02,0.0,0.19,266.0,379.32,1053.66,1053.66,0.0,110.9855,2.3415,0.0,2.6171,0.2757,0.50379,0.702539,0.539346
8369,2.75,3.82,110.04,0.0,0.19,266.0,379.86,1135.46,1135.46,0.0,119.6018,2.5232,0.0,2.8203,0.2971,0.503769,0.702539,0.539329
8370,2.944444444444444,4.38,110.06,0.0,0.39,546.0,660.44,2113.73,2113.73,-0.0,222.6462,4.6972,-0.0,5.2502,0.553,0.503746,0.702539,0.53931
8371,3.333333333333333,5.61,110.12,0.0,-0.19,-266.0,-150.27,-460.83,-460.83,0.0,-48.5408,-1.0241,0.0,-1.1446,-0.1206,0.503703,0.702539,0.539275
8372,3.138888888888889,4.98,110.09,0.0,-0.97,-1358.0,-1242.93,-3589.31,-3589.31,-0.0,-378.074,-7.9762,-0.0,-8.9153,-0.9391,0.503712,0.702539,0.539283
8373,2.166666666666667,2.37,109.98,0.0,-1.78,-2492.0,-2379.65,-4743.44,-4743.44,-0.0,-499.6423,-10.541,-0.0,-11.782,-1.241,0.503785,0.702539,0.539342
8374,0.3888888888888888,0.08,109.88,0.0,-0.39,-546.0,-436.04,-156.0,-156.0,-0.0,-16.432,-0.3467,-0.0,-0.3875,-0.0408,0.503881,0.702539,0.539421
8375,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8376,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8377,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8378,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8379,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8380,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8381,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8382,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8383,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8384,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8385,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8386,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8387,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8388,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8389,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8390,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8391,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8392,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8393,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8394,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8395,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8396,0.0,0.0,109.87,0.0,0.19,266.0,375.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503884,0.702539,0.539424
8397,0.1944444444444444,0.02,109.87,0.0,0.39,546.0,655.89,138.62,138.62,0.0,14.6013,0.308,0.0,0.3443,0.0363,0.503884,0.702539,0.539424
8398,0.5833333333333334,0.17,109.88,0.0,1.97,2758.0,2868.05,1818.51,1818.51,-0.0,191.5497,4.0411,-0.0,4.5169,0.4758,0.503881,0.702539,0.539421
8399,2.555555555555555,3.3,110.02,0.0,1.78,2492.0,2605.32,7237.0,7237.0,-0.0,762.2973,16.0822,-0.0,17.9757,1.8934,0.503844,0.702539,0.539391
8400,4.333333333333333,9.49,110.28,0.0,1.17,1638.0,1757.77,8279.35,8279.35,-0.0,872.0915,18.3986,-0.0,20.5647,2.1661,0.503698,0.702539,0.539271
8401,5.5,15.29,110.54,0.0,0.0,0.0,125.83,752.24,752.24,-0.0,79.2359,1.6716,-0.0,1.8685,0.1968,0.50353,0.702539,0.539133
8402,5.5,15.29,110.54,0.0,0.81,1134.0,1259.83,7531.59,7531.59,-0.0,793.3275,16.7369,-0.0,18.7074,1.9705,0.503515,0.702539,0.539121
8403,6.305555555555555,20.09,110.75,0.0,0.78,1092.0,1222.84,8381.18,8381.18,0.0,882.8176,18.6248,0.0,20.8176,2.1928,0.503362,0.702539,0.538995
8404,7.083333333333333,25.35,110.97,0.0,1.19,1666.0,1802.32,13876.55,12600.0,1276.55,1327.2,28.0,3.1708,34.4673,3.2966,0.503192,0.702539,0.538856
8405,8.277777777777779,34.62,111.38,0.0,1.17,1638.0,1784.0,16051.7,12600.0,3451.7,1327.2,28.0,8.5735,39.8701,3.2966,0.502937,0.702421,0.538625
8406,9.444444444444445,45.07,111.83,0.0,0.81,1134.0,1290.9,13251.99,12600.0,651.99,1327.2,28.0,1.6194,32.916,3.2966,0.502682,0.7021,0.538358
8407,10.25,53.09,112.18,0.0,0.39,546.0,711.27,7924.48,7924.48,0.0,834.7119,17.61,0.0,19.6833,2.0733,0.502427,0.702039,0.538137
8408,10.63888888888889,57.19,112.36,0.0,0.58,812.0,981.55,11350.65,11350.65,0.0,1195.6018,25.2237,0.0,28.1934,2.9697,0.502266,0.702039,0.538006
8409,11.22222222222222,63.64,112.64,0.0,0.78,1092.0,1268.28,15470.57,12600.0,2870.57,1327.2,28.0,7.1301,38.4267,3.2966,0.502036,0.702039,0.537817
8410,12.0,72.77,113.04,0.0,0.81,1134.0,1319.81,17214.91,12600.0,4614.91,1327.2,28.0,11.4628,42.7593,3.2966,0.501781,0.701772,0.537559
8411,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.501525,0.701343,0.537273
8412,12.80555555555556,82.86,113.48,0.0,0.0,0.0,196.34,2732.87,2732.87,-0.0,287.8623,6.073,-0.0,6.7881,0.715,0.50147,0.701343,0.537228
8413,12.80555555555556,82.86,113.48,0.0,-0.42,-588.0,-391.66,-4614.19,-4614.19,0.0,-486.028,-10.2538,0.0,-11.461,-1.2072,0.501415,0.701343,0.537182
8414,12.38888888888889,77.56,113.24,0.0,0.42,588.0,778.8,10487.47,10487.47,0.0,1104.6802,23.3055,0.0,26.0494,2.7439,0.501508,0.701343,0.537259
